timestamp,age,primary_streaming_service,hours_per_day,while_working,instrumentalist,composer,fav_genre,exploratory,foreign_languages,bpm,frequency_classical,frequency_country,frequency_edm,frequency_folk,frequency_gospel,frequency_hip_hop,frequency_jazz,frequency_k_pop,frequency_latin,frequency_lofi,frequency_metal,frequency_pop,frequency_r&b,frequency_rap,frequency_rock,frequency_video_game_music,anxiety,depression,insomnia,ocd,music_effects,permissions,genre,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,popularity,combined_text,text_length,word_count,target_anxiety,target_depression,target_insomnia,target_ocd,overall_distress_score,target_overall_distress
8/29/2022 3:01:38,23.0,Spotify,2.0,No,Yes,No,jazz,No,Yes,,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,10.0,3.0,0.0,10.0,No effect,I understand.,jazz,0.5361950852439742,0.3373154514991181,-12.961337272192829,0.0594587771898883,0.7046034602016461,0.1073518148165784,0.197637695473251,0.4712596649029982,113.236606760729,231226.4479717813,16.448383303938858,jazz Spotify No Yes No No Yes No effect I understand.,53,11,1,0,0,1,5.75,1
8/28/2022 16:34:03,17.0,Spotify,3.0,Yes,No,No,rock,Yes,No,130.0,Rarely,Sometimes,Sometimes,Sometimes,Never,Rarely,Rarely,Rarely,Never,Very frequently,Sometimes,Very frequently,Very frequently,Sometimes,Very frequently,Sometimes,7.0,8.0,6.0,5.0,Improve,I understand.,rock,0.4240306089223403,0.7956448261705754,-6.816771504503773,0.0785706453379858,0.1116020509951919,0.1661777954693459,0.2531357228860667,0.3977052926438367,126.66797978880956,250607.2123721902,15.943555749411669,rock Spotify Yes No No Yes No Improve I understand.,51,10,1,1,1,1,6.5,1
8/29/2022 20:03:00,14.0,Spotify,4.0,Yes,Yes,No,classical,Yes,No,106.0,Very frequently,Never,Rarely,Never,Never,Sometimes,Sometimes,Rarely,Rarely,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,6.0,8.0,8.0,2.0,Improve,I understand.,classical,0.448560264519839,0.4091773193953832,-11.705486568635504,0.0782269202333032,0.6149209882913005,0.0877842059566253,0.205567641501684,0.3908087899449602,114.97459804485337,219642.21859853776,17.554095128563215,classical Spotify Yes Yes No Yes No Improve I understand.,57,10,1,1,1,0,6.0,1
9/6/2022 15:53:44,18.0,Spotify,10.0,Yes,Yes,Yes,rock,Yes,No,110.0,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Rarely,Rarely,Very frequently,Very frequently,Sometimes,Sometimes,Very frequently,Never,10.0,10.0,6.0,6.0,Improve,I understand.,rock,0.4240306089223403,0.7956448261705754,-6.816771504503773,0.0785706453379858,0.1116020509951919,0.1661777954693459,0.2531357228860667,0.3977052926438367,126.66797978880956,250607.2123721902,15.943555749411669,rock Spotify Yes Yes Yes Yes No Improve I understand.,53,10,1,1,1,1,8.0,1
9/1/2022 14:56:21,34.0,Spotify,0.0,No,Yes,No,rock,No,Yes,115.0,Rarely,Rarely,Never,Sometimes,Never,Never,Never,Never,Never,Never,Rarely,Never,Never,Never,Very frequently,Never,3.0,7.0,8.0,0.0,Worsen,I understand.,rock,0.4240306089223403,0.7956448261705754,-6.816771504503773,0.0785706453379858,0.1116020509951919,0.1661777954693459,0.2531357228860667,0.3977052926438367,126.66797978880956,250607.2123721902,15.943555749411669,rock Spotify No Yes No No Yes Worsen I understand.,50,10,0,1,1,0,4.5,1
8/31/2022 12:53:28,14.0,Spotify,9.0,Yes,No,No,r&b,Yes,Yes,140.0,Very frequently,Rarely,Rarely,Rarely,Rarely,Sometimes,Rarely,Very frequently,Rarely,Sometimes,Rarely,Very frequently,Very frequently,Very frequently,Rarely,Rarely,10.0,8.0,9.0,5.0,Improve,I understand.,r&b,0.6237667264147493,0.5854382752313714,-8.214100632841935,0.0905580897684456,0.3012903824051651,0.0236310544189194,0.1953804499396422,0.5548403080074624,115.20872882905952,247254.4549511651,21.32370047920401,r&b Spotify Yes No No Yes Yes Improve I understand.,51,10,1,1,1,1,8.0,1
9/4/2022 17:54:29,53.0,Pandora,4.0,Yes,No,No,r&b,Yes,Yes,153.0,Rarely,Sometimes,Rarely,Rarely,Rarely,Very frequently,Rarely,Sometimes,Rarely,Never,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Rarely,1.0,0.0,0.0,0.0,Improve,I understand.,r&b,0.6237667264147493,0.5854382752313714,-8.214100632841935,0.0905580897684456,0.3012903824051651,0.0236310544189194,0.1953804499396422,0.5548403080074624,115.20872882905952,247254.4549511651,21.32370047920401,r&b Pandora Yes No No Yes Yes Improve I understand.,51,10,0,0,0,0,0.25,0
8/31/2022 18:56:31,21.0,Apple Music,1.5,Yes,Yes,No,folk,No,No,105.0,Never,Sometimes,Never,Very frequently,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Sometimes,Never,3.0,3.0,1.0,0.0,,I understand.,folk,0.5799107900792636,0.5352069003579647,-9.312340184489509,0.0844323682709517,0.4052262497928919,0.043949999567492,0.2018274354385067,0.5417728812225872,119.1613744861633,219944.7767047578,15.527801270578054,folk Apple Music Yes Yes No No No  I understand.,48,10,0,0,0,0,1.75,0
9/6/2022 12:36:19,27.0,Spotify,1.0,Yes,No,No,pop,Yes,Yes,130.0,Never,Rarely,Sometimes,Never,Never,Sometimes,Never,Rarely,Sometimes,Never,Never,Very frequently,Sometimes,Sometimes,Sometimes,Never,6.0,3.0,1.0,7.0,Improve,I understand.,pop,0.5443123519761783,0.6190320966280208,-8.227908104605799,0.0691245771240298,0.3029846102011332,0.0566727526286549,0.2129062585643585,0.507397213912516,121.73173548022444,224062.0204993176,18.82712747625415,pop Spotify Yes No No Yes Yes Improve I understand.,51,10,1,0,0,1,4.25,1
8/30/2022 6:10:58,17.0,Spotify,2.0,Yes,Yes,No,classical,Yes,Yes,,Very frequently,Never,Rarely,Never,Never,Never,Never,Rarely,Never,Rarely,Rarely,Sometimes,Rarely,Never,Sometimes,Sometimes,7.0,8.0,2.0,5.0,Improve,I understand.,classical,0.448560264519839,0.4091773193953832,-11.705486568635504,0.0782269202333032,0.6149209882913005,0.0877842059566253,0.205567641501684,0.3908087899449602,114.97459804485337,219642.21859853776,17.554095128563215,classical Spotify Yes Yes No Yes Yes Improve I understand.,58,10,1,1,0,1,5.5,1
8/28/2022 21:11:09,44.0,Other streaming service,3.0,Yes,No,No,folk,Yes,Yes,130.0,Rarely,Rarely,Rarely,Very frequently,Rarely,Sometimes,Rarely,Never,Rarely,Sometimes,Never,Rarely,Sometimes,Sometimes,Rarely,Sometimes,9.0,9.0,8.0,2.0,Improve,I understand.,folk,0.5799107900792636,0.5352069003579647,-9.312340184489509,0.0844323682709517,0.4052262497928919,0.043949999567492,0.2018274354385067,0.5417728812225872,119.1613744861633,219944.7767047578,15.527801270578054,folk Other streaming service Yes No No Yes Yes Improve I understand.,68,12,1,1,1,0,7.0,1
9/6/2022 11:19:55,30.0,Spotify,8.0,Yes,Yes,Yes,rock,Yes,No,112.0,Sometimes,Sometimes,Never,Rarely,Never,Sometimes,Sometimes,Never,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Very frequently,Never,8.0,6.0,6.0,8.0,Improve,I understand.,rock,0.4240306089223403,0.7956448261705754,-6.816771504503773,0.0785706453379858,0.1116020509951919,0.1661777954693459,0.2531357228860667,0.3977052926438367,126.66797978880956,250607.2123721902,15.943555749411669,rock Spotify Yes Yes Yes Yes No Improve I understand.,53,10,1,1,1,1,7.0,1
8/29/2022 12:25:16,16.0,Spotify,2.0,Yes,No,No,folk,Yes,No,,Never,Never,Never,Very frequently,Never,Rarely,Never,Never,Never,Never,Sometimes,Very frequently,Never,Rarely,Sometimes,Never,7.0,7.0,4.0,0.0,Improve,I understand.,folk,0.5799107900792636,0.5352069003579647,-9.312340184489509,0.0844323682709517,0.4052262497928919,0.043949999567492,0.2018274354385067,0.5417728812225872,119.1613744861633,219944.7767047578,15.527801270578054,folk Spotify Yes No No Yes No Improve I understand.,51,10,1,1,0,0,4.5,1
9/12/2022 13:31:22,24.0,YouTube Music,1.0,No,No,No,jazz,Yes,Yes,122.0,Rarely,Never,Sometimes,Rarely,Never,Never,Sometimes,Rarely,Never,Rarely,Rarely,Sometimes,Rarely,Never,Sometimes,Very frequently,3.0,2.0,1.0,0.0,No effect,I understand.,jazz,0.5361950852439742,0.3373154514991181,-12.961337272192829,0.0594587771898883,0.7046034602016461,0.1073518148165784,0.197637695473251,0.4712596649029982,113.236606760729,231226.4479717813,16.448383303938858,jazz YouTube Music No No No Yes Yes No effect I understand.,59,12,0,0,0,0,1.5,0
8/29/2022 9:43:35,17.0,YouTube Music,6.0,Yes,Yes,No,classical,Yes,Yes,120.0,Very frequently,Rarely,Never,Never,Never,Rarely,Sometimes,Rarely,Never,Sometimes,Never,Very frequently,Never,Never,Never,Rarely,4.0,2.0,0.0,0.0,Improve,I understand.,classical,0.448560264519839,0.4091773193953832,-11.705486568635504,0.0782269202333032,0.6149209882913005,0.0877842059566253,0.205567641501684,0.3908087899449602,114.97459804485337,219642.21859853776,17.554095128563215,classical YouTube Music Yes Yes No Yes Yes Improve I understand.,64,11,0,0,0,0,1.5,0
8/28/2022 21:28:30,30.0,Spotify,1.0,No,Yes,No,rock,Yes,No,129.0,Rarely,Never,Rarely,Rarely,Never,Rarely,Rarely,Never,Rarely,Rarely,Rarely,Very frequently,Rarely,Rarely,Very frequently,Rarely,4.0,2.0,1.0,3.0,Improve,I understand.,rock,0.4240306089223403,0.7956448261705754,-6.816771504503773,0.0785706453379858,0.1116020509951919,0.1661777954693459,0.2531357228860667,0.3977052926438367,126.66797978880956,250607.2123721902,15.943555749411669,rock Spotify No Yes No Yes No Improve I understand.,51,10,0,0,0,0,2.5,0
9/12/2022 13:46:34,17.0,YouTube Music,3.0,Yes,No,No,rock,No,No,122.0,Rarely,Rarely,Never,Rarely,Never,Rarely,Rarely,Never,Never,Rarely,Very frequently,Sometimes,Never,Sometimes,Very frequently,Very frequently,6.0,3.0,6.0,0.0,Improve,I understand.,rock,0.4240306089223403,0.7956448261705754,-6.816771504503773,0.0785706453379858,0.1116020509951919,0.1661777954693459,0.2531357228860667,0.3977052926438367,126.66797978880956,250607.2123721902,15.943555749411669,rock YouTube Music Yes No No No No Improve I understand.,56,11,1,0,1,0,3.75,0
8/30/2022 13:07:20,14.0,Spotify,5.0,Yes,Yes,No,classical,Yes,Yes,40.0,Very frequently,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Sometimes,Rarely,Sometimes,Never,Sometimes,Sometimes,Rarely,Rarely,Very frequently,3.0,0.0,2.0,3.0,Improve,I understand.,classical,0.448560264519839,0.4091773193953832,-11.705486568635504,0.0782269202333032,0.6149209882913005,0.0877842059566253,0.205567641501684,0.3908087899449602,114.97459804485337,219642.21859853776,17.554095128563215,classical Spotify Yes Yes No Yes Yes Improve I understand.,58,10,0,0,0,0,2.0,0
9/1/2022 19:08:55,55.0,YouTube Music,15.0,Yes,No,No,rock,No,No,156.0,Rarely,Never,Never,Very frequently,Never,Never,Sometimes,Never,Rarely,Never,Never,Rarely,Never,Never,Very frequently,Never,2.0,0.0,3.0,0.0,No effect,I understand.,rock,0.4240306089223403,0.7956448261705754,-6.816771504503773,0.0785706453379858,0.1116020509951919,0.1661777954693459,0.2531357228860667,0.3977052926438367,126.66797978880956,250607.2123721902,15.943555749411669,rock YouTube Music Yes No No No No No effect I understand.,58,12,0,0,0,0,1.25,0
9/3/2022 21:52:02,17.0,Spotify,2.0,Yes,Yes,Yes,r&b,Yes,No,,Very frequently,Rarely,Never,Rarely,Rarely,Rarely,Sometimes,Sometimes,Rarely,Sometimes,Rarely,Very frequently,Very frequently,Rarely,Sometimes,Never,3.0,3.0,1.0,0.0,Improve,I understand.,r&b,0.6237667264147493,0.5854382752313714,-8.214100632841935,0.0905580897684456,0.3012903824051651,0.0236310544189194,0.1953804499396422,0.5548403080074624,115.20872882905952,247254.4549511651,21.32370047920401,r&b Spotify Yes Yes Yes Yes No Improve I understand.,52,10,0,0,0,0,1.75,0
8/30/2022 16:43:28,18.0,Spotify,2.0,No,No,No,rock,Yes,No,123.0,Never,Very frequently,Never,Rarely,Rarely,Rarely,Rarely,Never,Never,Never,Sometimes,Very frequently,Never,Sometimes,Sometimes,Sometimes,8.0,4.0,3.0,0.0,Improve,I understand.,rock,0.4240306089223403,0.7956448261705754,-6.816771504503773,0.0785706453379858,0.1116020509951919,0.1661777954693459,0.2531357228860667,0.3977052926438367,126.66797978880956,250607.2123721902,15.943555749411669,rock Spotify No No No Yes No Improve I understand.,50,10,1,0,0,0,3.75,0
10/4/2022 19:43:11,21.0,Spotify,4.0,Yes,Yes,Yes,pop,No,No,97.0,Rarely,Sometimes,Never,Sometimes,Sometimes,Rarely,Sometimes,Never,Never,Never,Never,Sometimes,Sometimes,Rarely,Sometimes,Never,4.0,6.0,3.0,4.0,Improve,I understand.,pop,0.5443123519761783,0.6190320966280208,-8.227908104605799,0.0691245771240298,0.3029846102011332,0.0566727526286549,0.2129062585643585,0.507397213912516,121.73173548022444,224062.0204993176,18.82712747625415,pop Spotify Yes Yes Yes No No Improve I understand.,51,10,0,1,0,0,4.25,1
8/30/2022 18:15:39,73.0,Pandora,3.0,Yes,No,No,r&b,Yes,Yes,4.0,Sometimes,Very frequently,Rarely,Sometimes,Very frequently,Sometimes,Sometimes,Rarely,Very frequently,Never,Rarely,Sometimes,Very frequently,Sometimes,Sometimes,Never,5.0,4.0,0.0,1.0,Improve,I understand.,r&b,0.6237667264147493,0.5854382752313714,-8.214100632841935,0.0905580897684456,0.3012903824051651,0.0236310544189194,0.1953804499396422,0.5548403080074624,115.20872882905952,247254.4549511651,21.32370047920401,r&b Pandora Yes No No Yes Yes Improve I understand.,51,10,1,0,0,0,2.5,0
9/3/2022 13:52:38,32.0,YouTube Music,2.0,Yes,No,No,folk,Yes,No,,Never,Never,Sometimes,Sometimes,Never,Sometimes,Sometimes,Never,Rarely,Sometimes,Never,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,6.0,1.0,0.0,0.0,Improve,I understand.,folk,0.5799107900792636,0.5352069003579647,-9.312340184489509,0.0844323682709517,0.4052262497928919,0.043949999567492,0.2018274354385067,0.5417728812225872,119.1613744861633,219944.7767047578,15.527801270578054,folk YouTube Music Yes No No Yes No Improve I understand.,57,11,1,0,0,0,1.75,0
9/2/2022 4:56:56,51.0,I do not use a streaming service.,5.0,Yes,No,No,rock,No,No,180.0,Sometimes,Rarely,Never,Sometimes,Never,Never,Rarely,Never,Never,Never,Sometimes,Rarely,Rarely,Never,Very frequently,Rarely,1.0,2.0,1.0,0.0,No effect,I understand.,rock,0.4240306089223403,0.7956448261705754,-6.816771504503773,0.0785706453379858,0.1116020509951919,0.1661777954693459,0.2531357228860667,0.3977052926438367,126.66797978880956,250607.2123721902,15.943555749411669,rock I do not use a streaming service. Yes No No No No No effect I understand.,78,17,0,0,0,0,1.0,0
8/28/2022 20:14:47,16.0,Spotify,2.0,Yes,Yes,Yes,rock,No,No,112.0,Rarely,Never,Very frequently,Rarely,Never,Never,Never,Never,Never,Rarely,Rarely,Sometimes,Rarely,Never,Very frequently,Very frequently,7.0,4.0,10.0,2.0,Improve,I understand.,rock,0.4240306089223403,0.7956448261705754,-6.816771504503773,0.0785706453379858,0.1116020509951919,0.1661777954693459,0.2531357228860667,0.3977052926438367,126.66797978880956,250607.2123721902,15.943555749411669,rock Spotify Yes Yes Yes No No Improve I understand.,52,10,1,0,1,0,5.75,1
8/29/2022 2:46:27,27.0,Spotify,20.0,Yes,No,No,rock,Yes,Yes,,Sometimes,Rarely,Sometimes,Rarely,Never,Rarely,Never,Sometimes,Rarely,Sometimes,Very frequently,Rarely,Never,Rarely,Very frequently,Sometimes,8.0,10.0,10.0,8.0,No effect,I understand.,rock,0.4240306089223403,0.7956448261705754,-6.816771504503773,0.0785706453379858,0.1116020509951919,0.1661777954693459,0.2531357228860667,0.3977052926438367,126.66797978880956,250607.2123721902,15.943555749411669,rock Spotify Yes No No Yes Yes No effect I understand.,54,11,1,1,1,1,9.0,1
9/1/2022 9:25:07,20.0,I do not use a streaming service.,4.0,Yes,No,No,rock,Yes,Yes,120.0,Rarely,Never,Sometimes,Never,Never,Rarely,Never,Very frequently,Rarely,Rarely,Sometimes,Very frequently,Rarely,Rarely,Very frequently,Rarely,5.0,7.0,7.0,0.0,No effect,I understand.,rock,0.4240306089223403,0.7956448261705754,-6.816771504503773,0.0785706453379858,0.1116020509951919,0.1661777954693459,0.2531357228860667,0.3977052926438367,126.66797978880956,250607.2123721902,15.943555749411669,rock I do not use a streaming service. Yes No No Yes Yes No effect I understand.,80,17,1,1,1,0,4.75,1
9/13/2022 9:29:29,22.0,Spotify,4.0,Yes,No,No,rock,Yes,No,93.0,Never,Rarely,Never,Never,Never,Rarely,Never,Never,Never,Rarely,Sometimes,Very frequently,Rarely,Rarely,Very frequently,Very frequently,10.0,7.0,4.0,4.0,Improve,I understand.,rock,0.4240306089223403,0.7956448261705754,-6.816771504503773,0.0785706453379858,0.1116020509951919,0.1661777954693459,0.2531357228860667,0.3977052926438367,126.66797978880956,250607.2123721902,15.943555749411669,rock Spotify Yes No No Yes No Improve I understand.,51,10,1,1,0,0,6.25,1
9/14/2022 7:07:15,18.0,YouTube Music,4.0,No,No,No,folk,Yes,Yes,123.0,Sometimes,Very frequently,Sometimes,Very frequently,Rarely,Sometimes,Sometimes,Never,Never,Sometimes,Very frequently,Very frequently,Rarely,Rarely,Very frequently,Very frequently,8.0,6.0,4.0,0.0,Improve,I understand.,folk,0.5799107900792636,0.5352069003579647,-9.312340184489509,0.0844323682709517,0.4052262497928919,0.043949999567492,0.2018274354385067,0.5417728812225872,119.1613744861633,219944.7767047578,15.527801270578054,folk YouTube Music No No No Yes Yes Improve I understand.,57,11,1,1,0,0,4.5,1
10/3/2022 16:43:32,26.0,Spotify,1.0,No,No,No,country,Yes,No,120.0,Sometimes,Very frequently,Sometimes,Rarely,Never,Rarely,Never,Never,Never,Never,Rarely,Sometimes,Never,Never,Sometimes,Rarely,4.0,1.0,1.0,6.0,Improve,I understand.,country,0.5574474845906763,0.5376203369216078,-9.02857758920045,0.0463167093497699,0.4077557706652053,0.0233638042327893,0.2037718942616546,0.5298656936366004,121.0250566021356,213767.76914228665,18.486196718465145,country Spotify No No No Yes No Improve I understand.,53,10,0,0,0,1,3.0,0
9/2/2022 22:18:57,19.0,Spotify,3.0,Yes,No,No,rock,No,No,121.0,Never,Very frequently,Never,Rarely,Sometimes,Never,Never,Never,Never,Never,Rarely,Very frequently,Never,Sometimes,Very frequently,Sometimes,10.0,8.0,6.0,2.0,No effect,I understand.,rock,0.4240306089223403,0.7956448261705754,-6.816771504503773,0.0785706453379858,0.1116020509951919,0.1661777954693459,0.2531357228860667,0.3977052926438367,126.66797978880956,250607.2123721902,15.943555749411669,rock Spotify Yes No No No No No effect I understand.,52,11,1,1,1,0,6.5,1
8/29/2022 16:39:08,32.0,I do not use a streaming service.,3.0,Yes,Yes,No,rock,No,Yes,93.0,Very frequently,Sometimes,Sometimes,Sometimes,Never,Never,Very frequently,Rarely,Rarely,Never,Very frequently,Rarely,Never,Rarely,Very frequently,Rarely,2.0,2.0,8.0,0.0,No effect,I understand.,rock,0.4240306089223403,0.7956448261705754,-6.816771504503773,0.0785706453379858,0.1116020509951919,0.1661777954693459,0.2531357228860667,0.3977052926438367,126.66797978880956,250607.2123721902,15.943555749411669,rock I do not use a streaming service. Yes Yes No No Yes No effect I understand.,80,17,0,0,1,0,3.0,0
9/3/2022 20:58:21,19.0,Spotify,3.0,Yes,No,No,rock,Yes,Yes,122.0,Sometimes,Rarely,Rarely,Sometimes,Rarely,Sometimes,Rarely,Rarely,Rarely,Rarely,Rarely,Sometimes,Rarely,Sometimes,Very frequently,Never,4.0,0.0,7.0,0.0,No effect,I understand.,rock,0.4240306089223403,0.7956448261705754,-6.816771504503773,0.0785706453379858,0.1116020509951919,0.1661777954693459,0.2531357228860667,0.3977052926438367,126.66797978880956,250607.2123721902,15.943555749411669,rock Spotify Yes No No Yes Yes No effect I understand.,54,11,0,0,1,0,2.75,0
8/29/2022 0:47:59,31.0,Spotify,8.0,Yes,Yes,No,classical,Yes,Yes,,Very frequently,Never,Rarely,Rarely,Never,Never,Sometimes,Never,Never,Never,Never,Never,Never,Never,Rarely,Rarely,5.0,7.0,5.0,4.0,Improve,I understand.,classical,0.448560264519839,0.4091773193953832,-11.705486568635504,0.0782269202333032,0.6149209882913005,0.0877842059566253,0.205567641501684,0.3908087899449602,114.97459804485337,219642.21859853776,17.554095128563215,classical Spotify Yes Yes No Yes Yes Improve I understand.,58,10,1,1,1,0,5.25,1
8/28/2022 21:55:05,20.0,Spotify,3.0,Yes,No,No,rock,Yes,Yes,120.0,Sometimes,Rarely,Rarely,Very frequently,Never,Rarely,Sometimes,Never,Never,Sometimes,Sometimes,Very frequently,Rarely,Rarely,Very frequently,Sometimes,8.0,5.0,2.0,3.0,Improve,I understand.,rock,0.4240306089223403,0.7956448261705754,-6.816771504503773,0.0785706453379858,0.1116020509951919,0.1661777954693459,0.2531357228860667,0.3977052926438367,126.66797978880956,250607.2123721902,15.943555749411669,rock Spotify Yes No No Yes Yes Improve I understand.,52,10,1,1,0,0,4.5,1
8/29/2022 4:57:35,21.0,Spotify,4.0,Yes,Yes,No,rock,Yes,No,62.0,Rarely,Never,Never,Rarely,Never,Never,Never,Never,Never,Never,Rarely,Very frequently,Rarely,Never,Very frequently,Never,7.0,4.0,6.0,1.0,Improve,I understand.,rock,0.4240306089223403,0.7956448261705754,-6.816771504503773,0.0785706453379858,0.1116020509951919,0.1661777954693459,0.2531357228860667,0.3977052926438367,126.66797978880956,250607.2123721902,15.943555749411669,rock Spotify Yes Yes No Yes No Improve I understand.,52,10,1,0,1,0,4.5,1
8/30/2022 0:14:35,57.0,YouTube Music,2.0,Yes,Yes,Yes,rock,Yes,No,125.0,Never,Never,Never,Never,Never,Rarely,Sometimes,Never,Rarely,Rarely,Sometimes,Sometimes,Sometimes,Rarely,Very frequently,Never,2.0,2.0,7.0,0.0,No effect,I understand.,rock,0.4240306089223403,0.7956448261705754,-6.816771504503773,0.0785706453379858,0.1116020509951919,0.1661777954693459,0.2531357228860667,0.3977052926438367,126.66797978880956,250607.2123721902,15.943555749411669,rock YouTube Music Yes Yes Yes Yes No No effect I understand.,61,12,0,0,1,0,2.75,0
8/29/2022 16:07:39,64.0,Other streaming service,5.0,Yes,No,Yes,rock,Yes,No,,Sometimes,Rarely,Never,Rarely,Sometimes,Sometimes,Very frequently,Sometimes,Never,Rarely,Sometimes,Rarely,Sometimes,Rarely,Very frequently,Never,7.0,6.0,9.0,2.0,Improve,I understand.,rock,0.4240306089223403,0.7956448261705754,-6.816771504503773,0.0785706453379858,0.1116020509951919,0.1661777954693459,0.2531357228860667,0.3977052926438367,126.66797978880956,250607.2123721902,15.943555749411669,rock Other streaming service Yes No Yes Yes No Improve I understand.,68,12,1,1,1,0,6.0,1
8/28/2022 20:32:41,20.0,Apple Music,4.0,Yes,No,No,r&b,Yes,Yes,113.0,Sometimes,Rarely,Never,Rarely,Never,Sometimes,Sometimes,Rarely,Never,Rarely,Never,Sometimes,Very frequently,Very frequently,Very frequently,Rarely,9.0,10.0,3.0,0.0,Improve,I understand.,r&b,0.6237667264147493,0.5854382752313714,-8.214100632841935,0.0905580897684456,0.3012903824051651,0.0236310544189194,0.1953804499396422,0.5548403080074624,115.20872882905952,247254.4549511651,21.32370047920401,r&b Apple Music Yes No No Yes Yes Improve I understand.,55,11,1,1,0,0,5.5,1
8/28/2022 20:57:16,33.0,Spotify,7.0,Yes,No,No,rock,Yes,Yes,134.0,Rarely,Sometimes,Sometimes,Sometimes,Rarely,Very frequently,Rarely,Rarely,Sometimes,Sometimes,Sometimes,Very frequently,Very frequently,Very frequently,Very frequently,Sometimes,9.0,3.0,7.0,8.0,Improve,I understand.,rock,0.4240306089223403,0.7956448261705754,-6.816771504503773,0.0785706453379858,0.1116020509951919,0.1661777954693459,0.2531357228860667,0.3977052926438367,126.66797978880956,250607.2123721902,15.943555749411669,rock Spotify Yes No No Yes Yes Improve I understand.,52,10,1,0,1,1,6.75,1
9/2/2022 8:05:59,60.0,Spotify,2.0,Yes,No,No,rock,No,No,,Rarely,Rarely,Never,Rarely,Rarely,Never,Rarely,Never,Never,Never,Rarely,Sometimes,Sometimes,Never,Very frequently,Never,0.0,0.0,0.0,0.0,Improve,I understand.,rock,0.4240306089223403,0.7956448261705754,-6.816771504503773,0.0785706453379858,0.1116020509951919,0.1661777954693459,0.2531357228860667,0.3977052926438367,126.66797978880956,250607.2123721902,15.943555749411669,rock Spotify Yes No No No No Improve I understand.,50,10,0,0,0,0,0.0,0
8/29/2022 12:30:01,21.0,Spotify,1.0,Yes,No,No,rock,Yes,No,147.0,Rarely,Sometimes,Sometimes,Sometimes,Never,Sometimes,Rarely,Rarely,Rarely,Rarely,Rarely,Very frequently,Never,Sometimes,Very frequently,Very frequently,7.0,9.0,1.0,2.0,Improve,I understand.,rock,0.4240306089223403,0.7956448261705754,-6.816771504503773,0.0785706453379858,0.1116020509951919,0.1661777954693459,0.2531357228860667,0.3977052926438367,126.66797978880956,250607.2123721902,15.943555749411669,rock Spotify Yes No No Yes No Improve I understand.,51,10,1,1,0,0,4.75,1
9/7/2022 21:19:11,16.0,Other streaming service,3.0,Yes,No,No,pop,No,Yes,120.0,Never,Never,Never,Never,Never,Very frequently,Never,Very frequently,Never,Never,Never,Very frequently,Sometimes,Never,Never,Never,6.0,0.0,0.0,0.0,Improve,I understand.,pop,0.5443123519761783,0.6190320966280208,-8.227908104605799,0.0691245771240298,0.3029846102011332,0.0566727526286549,0.2129062585643585,0.507397213912516,121.73173548022444,224062.0204993176,18.82712747625415,pop Other streaming service Yes No No No Yes Improve I understand.,66,12,1,0,0,0,1.5,0
9/24/2022 10:25:15,20.0,Spotify,6.0,Yes,No,No,r&b,Yes,Yes,89.0,Rarely,Never,Never,Rarely,Never,Sometimes,Never,Sometimes,Sometimes,Sometimes,Never,Very frequently,Very frequently,Very frequently,Never,Rarely,4.0,1.0,1.0,0.0,Improve,I understand.,r&b,0.6237667264147493,0.5854382752313714,-8.214100632841935,0.0905580897684456,0.3012903824051651,0.0236310544189194,0.1953804499396422,0.5548403080074624,115.20872882905952,247254.4549511651,21.32370047920401,r&b Spotify Yes No No Yes Yes Improve I understand.,51,10,0,0,0,0,1.5,0
8/28/2022 21:23:07,23.0,I do not use a streaming service.,6.0,Yes,No,Yes,classical,No,Yes,96.0,Very frequently,Never,Never,Rarely,Never,Never,Never,Never,Rarely,Never,Never,Rarely,Never,Never,Never,Rarely,6.0,5.0,6.0,8.0,Improve,I understand.,classical,0.448560264519839,0.4091773193953832,-11.705486568635504,0.0782269202333032,0.6149209882913005,0.0877842059566253,0.205567641501684,0.3908087899449602,114.97459804485337,219642.21859853776,17.554095128563215,classical I do not use a streaming service. Yes No Yes No Yes Improve I understand.,83,16,1,1,1,1,6.25,1
9/1/2022 12:04:47,23.0,Spotify,2.0,Yes,No,No,pop,No,No,75.0,Sometimes,Rarely,Rarely,Sometimes,Never,Very frequently,Sometimes,Never,Never,Never,Never,Very frequently,Very frequently,Very frequently,Sometimes,Sometimes,7.0,6.0,4.0,3.0,Improve,I understand.,pop,0.5443123519761783,0.6190320966280208,-8.227908104605799,0.0691245771240298,0.3029846102011332,0.0566727526286549,0.2129062585643585,0.507397213912516,121.73173548022444,224062.0204993176,18.82712747625415,pop Spotify Yes No No No No Improve I understand.,49,10,1,1,0,0,5.0,1
